you realise there is no hope left for teachers when in the school newsletter it says we welcome nichola poor & look forward to working her.,Audio/SonjaYelich/yelich1.wav,0:00,
you want there to be no more bell.,Audio/SonjaYelich/yelich2.wav,0:00,
you begin to wish for pills for your children instead of lunch from a plastic décor box.,Audio/SonjaYelich/yelich3.wav,0:00,
you wonder why their paintings contain less & less you begin to sound things out stretching the oh’s ~ vowels start to look like phone numbers 3 o’clock looks like a wedge of cake you are rushing to finish oh there you are tui by dinah hawken & then you hear ella say: and-yellow and-yellow and jello angelo.,Audio/SonjaYelich/yelich4.wav,0:00,
& he is our number 4.,Audio/SonjaYelich/yelich5.wav,0:00,
,,,
Spring,Audio/AnnaJackson/AnnaJackson0.wav,,
All day today the ice melted.,Audio/AnnaJackson/AnnaJackson1.wav,,
My name is Queen.,Audio/AnnaJackson/AnnaJackson2.wav,,
I haven't melted at all though I am soft and getting softer until I will pardon you all.,Audio/AnnaJackson/AnnaJackson3.wav,,
I watch benignly as one by one you slink off down diminishing avenues to somewhere less central.,Audio/AnnaJackson/AnnaJackson4.wav,,
I pardon Jimmy who egged on Joe who threw the snowball at Jean and I pardon Jean for wiping off the snow as if snow were something that should go.,Audio/AnnaJackson/AnnaJackson5.wav,,
Even the grass is pushing snow aside.,Audio/AnnaJackson/AnnaJackson6.wav,,
"I can feel it rising up inside me, too.",Audio/AnnaJackson/AnnaJackson7.wav,,
I pardon it and get on with my reign.,Audio/AnnaJackson/AnnaJackson8.wav,,
,,,
Shoeman in Love,Audio/AnnaLivesey/AnnaLivesey0.wav,,
I fell in love through a pair of beaded slippers.,Audio/AnnaLivesey/AnnaLivesey1.wav,,
She brought them to me to have the heels repaired.,Audio/AnnaLivesey/AnnaLivesey2.wav,,
"They were black satin, the toes hung with jet beads, and lined with pig skin, a leather that absorbs sweat.",Audio/AnnaLivesey/AnnaLivesey3.wav,,
"Her voice was like pig-skin fine and strong enough to absorb me, but it wasn't that - it was the taste of the imprint of her heel when I licked it, holding her slipped in front of my face like a cup.",Audio/AnnaLivesey/AnnaLivesey4.wav,,
,,,
Certain Trees,Audio/AshleighYoung/AshleighYoung0.wav,,
"One tree pretends to throw things and the wind goes sprinting, then skids, turns - ha!",Audio/AshleighYoung/AshleighYoung1.wav,,
"sucked in again, old wind!",Audio/AshleighYoung/AshleighYoung2.wav,,
"One tree chooses to be apart, like a door halfway up a wall.",Audio/AshleighYoung/AshleighYoung3.wav,,
My window groans with the weight of trees staking their territory.,Audio/AshleighYoung/AshleighYoung4.wav,,
"Humpbacked trees, shipwrecks of trees with piano keys inside like the Titanic.",Audio/AshleighYoung/AshleighYoung5.wav,,
Certain trees sway holding lighted leaves up as a voice sings out of a man inside my neighbour's radio,Audio/AshleighYoung/AshleighYoung6.wav,,
why you on your own tonight?,Audio/AshleighYoung/AshleighYoung7.wav,,
The ones you shun always come back to sing at you.,Audio/AshleighYoung/AshleighYoung8.wav,,
"Certain trees reach for a woman who is handing washing to the wind, a shirt by the arms, pants by the waist, socks by the feet; handing over parts of the body has never been so easy. ",Audio/AshleighYoung/AshleighYoung9.wav,,
The wind sprints past the window again it gets dark quickly and certain trees reach for me.,Audio/AshleighYoung/AshleighYoung10.wav,,
,,,
The History of Europe,Audio/BernadetteHall/BernadetteHall0.wav,,
"It’s heavy with lupin perfume, the rough track.",Audio/BernadetteHall/BernadetteHall1.wav,,
"There’s a shine on the claggy clay, a double tyre track down the middle.",Audio/BernadetteHall/BernadetteHall2.wav,,
The pine forest looms like a collapsing building.,Audio/BernadetteHall/BernadetteHall3.wav,,
"You half expect to see two lost children, a slavering wolf, an old woman gathering sticks in her apron. ",Audio/BernadetteHall/BernadetteHall4.wav,,
Nothing moves.,Audio/BernadetteHall/BernadetteHall5.wav,,
This is untrue.,Audio/BernadetteHall/BernadetteHall6.wav,,
"Nothing appears to move but, in fact, the purpley brown toadstools do but imperceptibly, levering their little round gun turrets up through the needles.",Audio/BernadetteHall/BernadetteHall7.wav,,
This is what happens.,Audio/BernadetteHall/BernadetteHall8.wav,,
"Two men step out, silent in the silence, one from each side of the dark that wells in the dark of the pines. ",Audio/BernadetteHall/BernadetteHall9.wav,,
They stand there braced like a locked gate. ,Audio/BernadetteHall/BernadetteHall10.wav,,
Each one has a rifle across his chest like a sash.,Audio/BernadetteHall/BernadetteHall11.wav,,
It’s the history of Europe.,Audio/BernadetteHall/BernadetteHall12.wav,,
"Soon there will be dogs barking, boots crashing through the matagouri. ",Audio/BernadetteHall/BernadetteHall13.wav,,
Soon there will be shots and the rackety clatter of a helicopter.,Audio/BernadetteHall/BernadetteHall14.wav,,
"Soon there will be barked commands, bayonets and baying for blood, someone in terror, trying to make a run for it.",Audio/BernadetteHall/BernadetteHall15.wav,,
,,,
Eternity,Audio/BobOrr/BobOrr0.wav,,
Eternity is the traffic lights at Huntly before they change from red to green.,Audio/BobOrr/BobOrr1.wav,,
I am lost in the enchantment of an ancient entertainment.,Audio/BobOrr/BobOrr2.wav,,
A wraith-like old wooden two-storey hotel a war memorial hall with a padlocked front door.,Audio/BobOrr/BobOrr3.wav,,
the sour taste on my tongue of a dust and diesel railway station.,Audio/BobOrr/BobOrr4.wav,,
miners cottages pale as mushrooms in the mist.,Audio/BobOrr/BobOrr5.wav,,
a seesaw in the playground of a primary school.,Audio/BobOrr/BobOrr6.wav,,
like scales that tilt toward injustice.,Audio/BobOrr/BobOrr7.wav,,
all become fantastical and floating like some surreal craft now cut adrift by phantom boatmen.,Audio/BobOrr/BobOrr8.wav,,
Tilted on the river’s broad traverse the topsy-turvy of its history down a surface cross threaded and riddled with mysteries wide from its flashing underbelly its streetlights like a gorse bloom’s yellow carnival through coal black waters voyaging this corridor of stars.,Audio/BobOrr/BobOrr9.wav,,
Do I merely chance to catch a glimpse of Mum and Dad after a day out at the races waltzing on the balcony of the Waipa Hotel.,Audio/BobOrr/BobOrr10.wav,,
Dad with his pockets full of fancy the town’s wake of champagne corks and ribbons Mum laughing as he murmurs something?,Audio/BobOrr/BobOrr11.wav,,
All these years later in a midsummer night’s dreamas I’m saying hullo and saying goodbye to them waiting at the traffic lights as Huntly floats downstream.,Audio/BobOrr/BobOrr12.wav,,
,,,
Fear,Audio/BrianTurner/BrianTurner0.wav,,
I can tell you what fear is and when it started. ,Audio/BrianTurner/BrianTurner1.wav,,
It's a policeman's little black book and what goes down in it.,Audio/BrianTurner/BrianTurner2.wav,,
"Your father told you about it and the consequences of misdemeanour, that crimp, which became the book that grows under your skin, watermarks of conscience throughout, contrition sharp as barley grass in your socks, and like confessions hard to extract.",Audio/BrianTurner/BrianTurner3.wav,,
"Experience is the best teacher,' Dad said, 'and we're part of yours,' Mum added, her eyes the colour of peat, except when joy dismissed anguish whereupon they turned biscuit-brown, then lightened, shone like acorns. ",Audio/BrianTurner/BrianTurner4.wav,,
"You don't find peace there – at least I didn't, and haven't – when you're downcast like a colt without shoes standing in the fitful shade.",Audio/BrianTurner/BrianTurner5.wav,,
,,,
Rose and fell.,Audio/ChrisPrice/ChrisPrice0.wav,,
Moist geometry unfurls.,Audio/ChrisPrice/ChrisPrice1.wav,,
Dawn flushes the birds from their silence.,Audio/ChrisPrice/ChrisPrice2.wav,,
hectic petticoats trimmed with disappearing mist.,Audio/ChrisPrice/ChrisPrice3.wav,,
"and there, under a shaggy hem of pines, the monster Grendel stealing home, mouth full of pinking shears.",Audio/ChrisPrice/ChrisPrice4.wav,,
His rough palm grips the bruised root of a plant torn from a mountainside releasing scent of a more legendary bloom.,Audio/ChrisPrice/ChrisPrice5.wav,,
His pelt glistens. ,Audio/ChrisPrice/ChrisPrice6.wav,,
the girl’s words trapped moths in his uncomprehending ears.,Audio/ChrisPrice/ChrisPrice7.wav,,
Wings of flowers fall and star the path behind him.,Audio/ChrisPrice/ChrisPrice8.wav,,
as he travels swiftly over the ground breathing breathing.,Audio/ChrisPrice/ChrisPrice9.wav,,
,,,
365 x 30.,Audio/DinahHawken/DinahHawken0.wav,,
Lying on a bed with you for at least the ten thousandth time. ,Audio/DinahHawken/DinahHawken1.wav,,
I remember the dream I had last night.,Audio/DinahHawken/DinahHawken2.wav,,
You and I and the young woman you are going to marry are in a shop choosing a jacket for you to wear at the wedding.,Audio/DinahHawken/DinahHawken3.wav,,
She chooses an absurd one with taffeta panels on the front and full gathered sleeves.,Audio/DinahHawken/DinahHawken4.wav,,
I see that your old one the one you are wearing is plain and smart.,Audio/DinahHawken/DinahHawken5.wav,,
It suits you.,Audio/DinahHawken/DinahHawken6.wav,,
In the dream I do not speak or act.,Audio/DinahHawken/DinahHawken7.wav,,
"I am there as your friend, being reasonable about the marriage but there is a distinct holding in my shoulders as if our days together are taking a shape that I am about to reach out and raise above all else.",Audio/DinahHawken/DinahHawken8.wav,,
a double-handled jar in which water turns to wine.,Audio/DinahHawken/DinahHawken9.wav,,
,,,
TWO SECURITY GUARDS TALKING ABOUT JUPITER.,Audio/ElizabethSmither/ElizabethSmither0.wav,,
"Four little canvas bags of takings, one float, one cash box and two guards to open the security room where the squat safe is waiting.",Audio/ElizabethSmither/ElizabethSmither1.wav,,
End of day ritual but tonight they are talking of Jupiter in male fashion.,Audio/ElizabethSmither/ElizabethSmither2.wav,,
Did you see that TV programme? ,Audio/ElizabethSmither/ElizabethSmither3.wav,,
About what the Earth will be like when it dries out? ,Audio/ElizabethSmither/ElizabethSmither4.wav,,
"A prune sinking in on itself, a dust bowl falling inwards like the orchestrated blowing upof a building that comes down on the spot ordained.",Audio/ElizabethSmither/ElizabethSmither5.wav,,
"Jupiter, on the contrary, is a crystal planet.",Audio/ElizabethSmither/ElizabethSmither6.wav,,
"How strange, fitting the cash bags in, pushing the cash box back turning the handle so the teeth of the door mesh and the maker’s gold seal glows in the light then finally the long thin key that someone locked in the room might turn to open to take out the bags and play with the money but be unable to escape because the door is deadbolted.",Audio/ElizabethSmither/ElizabethSmither7.wav,,
"Walking away, thinking how like a little safe this planet is locked tight, we trust, for the night its systems meshed.",Audio/ElizabethSmither/ElizabethSmither8.wav,,
"Earth preserved in its abundant waters, Jupiter in its dark moonlets.",Audio/ElizabethSmither/ElizabethSmither9.wav,,
,,,
LIFE-DRAWING CLASS.,Audio/FrancesSamuel/FrancesSamuel0.wav,,
The book said if you wanted a cow you drew the cow. ,Audio/FrancesSamuel/FrancesSamuel1.wav,,
And if you wanted the milk you drew the milk. ,Audio/FrancesSamuel/FrancesSamuel2.wav,,
And if you didn’t want that snowflake anymore you simply joined the points together to make a spider’s web.,Audio/FrancesSamuel/FrancesSamuel3.wav,,
"On the course, the advanced students would draw the sun then smudge the edge of the circle to warm up the room. ",Audio/FrancesSamuel/FrancesSamuel4.wav,,
"The same technique made a static star shoot, then you could wish on it for anything. ",Audio/FrancesSamuel/FrancesSamuel5.wav,,
I sensed the power of what I was learning.,Audio/FrancesSamuel/FrancesSamuel6.wav,,
There was one rule: you couldn’t erase.,Audio/FrancesSamuel/FrancesSamuel7.wav,,
"If you didn’t like something you drew, if the elbows of that tree were stabbing birds, you had to keep drawing.",Audio/FrancesSamuel/FrancesSamuel8.wav,,
Draw again.,Audio/FrancesSamuel/FrancesSamuel9.wav,,
Draw better. ,Audio/FrancesSamuel/FrancesSamuel10.wav,,
was the brand’s tagline.,Audio/FrancesSamuel/FrancesSamuel11.wav,,
"But if an online class has a back corner, then I was in it. ",Audio/FrancesSamuel/FrancesSamuel12.wav,,
I was flailing in a whirlpool of my own sketching. ,Audio/FrancesSamuel/FrancesSamuel13.wav,,
I had to draw my mum to get me out.,Audio/FrancesSamuel/FrancesSamuel14.wav,,
"As she spoke, full of concern, I drew some coins: soothing, repetitious rounds. ",Audio/FrancesSamuel/FrancesSamuel15.wav,,
"Mum recited my student debt (my age plus three zeros), and lack of pitched roof, weatherproof shoes, pot-luck dinner invites.",Audio/FrancesSamuel/FrancesSamuel16.wav,,
"Boy, those coins were really mounting up! ",Audio/FrancesSamuel/FrancesSamuel17.wav,,
I ran their coolness through my fingers. ,Audio/FrancesSamuel/FrancesSamuel18.wav,,
Mum tested the metal with her teeth.,Audio/FrancesSamuel/FrancesSamuel19.wav,,
"Every pencil in my pocket HB, 2B well I threw them away like crutches. ",Audio/FrancesSamuel/FrancesSamuel20.wav,,
Then I filled my pockets with my new wealth.,Audio/FrancesSamuel/FrancesSamuel21.wav,,
"When I drew the river and walked into it, those coins worked better than stones.",Audio/FrancesSamuel/FrancesSamuel22.wav,,
,,,
Walking an imaginary dog.,Audio/GordonChallis/GordonChallis0.wav,,
You have to do this where I live the caravan park does not allow real ones.,Audio/GordonChallis/GordonChallis1.wav,,
Every morning I slip out before too many people are around.,Audio/GordonChallis/GordonChallis2.wav,,
dragging the dog at first finding any spare power points available to charge him up.,Audio/GordonChallis/GordonChallis3.wav,,
those with caravans already there he pisses on discharging an electrolytic urine which strips the paint.,Audio/GordonChallis/GordonChallis4.wav,,
Then we look outside the park.,Audio/GordonChallis/GordonChallis5.wav,,
"the sandflats of the creek, the oyster-bladed rocks, the mangroves many attempts to start out again for heaven.",Audio/GordonChallis/GordonChallis6.wav,,
He sniffs heaven in onion smells before the steak goes on and makes no judgement whether breakfast is the right time.,Audio/GordonChallis/GordonChallis7.wav,,
I go behind him holding the leash gently though not letting him surge too far foraging ahead not too far down my road.,Audio/GordonChallis/GordonChallis8.wav,,
To passers-by I would appear a blind man trusting my hand to scan for obstacles or reaching out to touch the small face of a child.,Audio/GordonChallis/GordonChallis9.wav,,
,,,
big bed.,Audio/GrahamLindsay/GrahamLindsay0.wav,,
"Close the little papa’s eyes, close’m eyes, close’m eyes.",Audio/GrahamLindsay/GrahamLindsay1.wav,,
"Sleepy baby with the goldfish lips, deep dark lashes, angel-pink cheeks, ears like truffles, or hatchcovers for underground shelters.",Audio/GrahamLindsay/GrahamLindsay2.wav,,
"Darling baby with the snotty snout, swept-back ‘in flight’ hair, the tightly closed lashes of a president embalmed in a coffin of dreams, under the eye of the gaudy activity bear.",Audio/GrahamLindsay/GrahamLindsay3.wav,,
"Ellis’s Arepa Omeka - a tattooed, rope-wristed hand and a fish - the poster of Barney and friends.",Audio/GrahamLindsay/GrahamLindsay4.wav,,
The curtains shuffle in an easterly.,Audio/GrahamLindsay/GrahamLindsay5.wav,,
"Tamarisk feathers fade yellow, fade green in a sea of moist air and chimney pots.",Audio/GrahamLindsay/GrahamLindsay6.wav,,
"Not a palace, but cheerful, this little house and warm. ",Audio/GrahamLindsay/GrahamLindsay7.wav,,
We have an angel in the bed with us.,Audio/GrahamLindsay/GrahamLindsay8.wav,,
"chafed fluey nostrils and wide globed brow, his right arm flung between her face and mine, the left left out on the covers.",Audio/GrahamLindsay/GrahamLindsay9.wav,,
"Spider-red capillaries on shut lids, Chanel lips succulent as anemones, nipple-blistered still at twenty months.",Audio/GrahamLindsay/GrahamLindsay10.wav,,
Her ring-finger hand covers one breast.,Audio/GrahamLindsay/GrahamLindsay11.wav,,
He sucks the other and fiddles with my penis with his foot.,Audio/GrahamLindsay/GrahamLindsay12.wav,,
,,,
To Death.,Audio/IanWedde/IanWedde0.wav,,
"Death takes them all, that’s why We never see it. ",Audio/IanWedde/IanWedde1.wav,,
Death’s never in The picture.,Audio/IanWedde/IanWedde2.wav,,
"But everything we see, we see Because death has. ",Audio/IanWedde/IanWedde3.wav,,
Death took the pictures.,Audio/IanWedde/IanWedde4.wav,,
Death looked at Chloe whom the poet Begged not to run to her mother.,Audio/IanWedde/IanWedde5.wav,,
Chloe Ran into the oblivious arms of death.,Audio/IanWedde/IanWedde6.wav,,
"Quintilius lies in the sleep that goes on Without ever ending,",Audio/IanWedde/IanWedde7.wav,,
and the music has faded away That could have restored blood to the veins of the shade Death saw.,Audio/IanWedde/IanWedde8.wav,,
Lydia no longer Wakes up to hear the sound of gravel thrown Against her shuttered windows in the night.,Audio/IanWedde/IanWedde9.wav,,
Death pictured what lay behind the shutters And Lydia grew old on the journey between Her chamber and the dark street where death waited.,Audio/IanWedde/IanWedde10.wav,,
"O passerby, do not refuse a few Handfuls of sand to cover up the corpse Of Archytas.",Audio/IanWedde/IanWedde11.wav,,
"It may be you who needs these rites Some day, when death has viewed you as he did Archytas, Who counted all the uncountable grains of sand On the lonely beach.",Audio/IanWedde/IanWedde12.wav,,
"Death pictured my mother And my father on the Picton foreshore, cheek by cheek Under Gemini, twin sons unborn, tinkle Of jazz from the ferryboat.",Audio/IanWedde/IanWedde13.wav,,
And death looked at their sons.,Audio/IanWedde/IanWedde14.wav,,
,,,
THE THREEPENNY KOWHAI STAMP BROOCH,Audio/JenniferCompton/JenniferCompton0.wav,,
If I get lost someone will pick me up and post me. ,Audio/JenniferCompton/JenniferCompton1.wav,,
I am already licked and stamped on my green lapel.,Audio/JenniferCompton/JenniferCompton2.wav,,
The brooch from Te Papa will see me safely home. ,Audio/JenniferCompton/JenniferCompton3.wav,,
"It's 3D – as in LSD – pounds, shillings and pence.",Audio/JenniferCompton/JenniferCompton4.wav,,
Let us go out and do the passegiata on the waterfront. ,Audio/JenniferCompton/JenniferCompton5.wav,,
"If and when I get lost, you can slide me into the red box.",Audio/JenniferCompton/JenniferCompton6.wav,,
Of course I will be posted back into the past –  back to when kowhai was pronounced kowhai.,Audio/JenniferCompton/JenniferCompton7.wav,,
,,,
THEORY OF LIGHT,Audio/JoanFlemming/JoanFlemming0.wav,,
Andy goes craving all over the beach with her red grip and her red grapple.,Audio/JoanFlemming/JoanFlemming1.wav,,
"A red apple after dark isn’t red, it’s a black apple.",Audio/JoanFlemming/JoanFlemming2.wav,,
She says she’ll black up if she doesn’t have salt. ,Audio/JoanFlemming/JoanFlemming3.wav,,
She finds a sea urchin full of holes.,Audio/JoanFlemming/JoanFlemming4.wav,,
What’s a blue sea after dark? ,Audio/JoanFlemming/JoanFlemming5.wav,,
Are these the spaces where breath goes?,Audio/JoanFlemming/JoanFlemming6.wav,,
"I find a gorgeous gold-yellow branch, a colour, a describable friend.",Audio/JoanFlemming/JoanFlemming7.wav,,
"We carry our findings, our branches and urchins, from end to end.",Audio/JoanFlemming/JoanFlemming8.wav,,
"The blue and red and yellow everywhere is our theory of colour, of light.",Audio/JoanFlemming/JoanFlemming9.wav,,
"Young salt-footed fools, you know there are no ends, only ends in sight.",Audio/JoanFlemming/JoanFlemming10.wav,,
,,,
LONE KAURI (REPRISE).,Audio/JohnDennison/JohnDennison0.wav,,
"So take for starters the surge-black fissure, the waves which register the lunatic sense it is all well beyond us.",Audio/JohnDennison/JohnDennison1.wav,,
"Our flooded nature rages at the dying light, measures its measures down some lone goat-track, works up some incorrigible reprise on grace, etc, a tuning fork striking itself out of true on the table of the elements.",Audio/JohnDennison/JohnDennison2.wav,,
"But blow, burn, break and be done with it.",Audio/JohnDennison/JohnDennison3.wav,,
"baptism will look like this, the flailing, the flensing of waves and the breath knocked into you, the haul that finds you first-footing land, brings the morning.",Audio/JohnDennison/JohnDennison4.wav,,
Forgive my making light of the glass half-empty and you weighing up the dregs.,Audio/JohnDennison/JohnDennison5.wav,,
